종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"003475","유안타증권우","2600","0","0.00",,,,,,,"160","6.15"
"072130","유엔젤","3610","0","0.00","185","19.51",,,"4499","0.80","0","0.00"
"000220","유유제약","5280","10","0.19",,,,,"6167","0.86","105","1.99"
"000225","유유제약1우","6010","400","7.13",,,,,,,"110","1.83"
"000227","유유제약2우B","12280","780","6.78",,,,,,,"110","0.90"
"001200","유진투자증권","3535","-25","-0.70","168","21.04",,,"10623","0.33","60","1.70"
"000100","유한양행","68800","900","1.33","1272","54.09","1738","39.58","26681","2.58","400","0.58"
"000105","유한양행우","63500","800","1.28",,,,,,,"410","0.65"
"003460","유화증권","2375","-5","-0.21","67","35.45",,,"8219","0.29","110","4.63"
"003465","유화증권우","2235","-55","-2.40",,,,,,,"120","5.37"
"008730","율촌화학","31700","-900","-2.76",,,,,"13460","2.36","250","0.79"
"008250","이건산업","6480","-50","-0.77","501","12.93",,,"18762","0.35","100","1.54"
"025820","이구산업","3855","75","1.98","171","22.54",,,"3804","1.01","50","1.30"
"214320","이노션","21400","350","1.66","1765","12.12","2500","8.56","21241","1.01","2150","10.05"
"139480","이마트","76600","300","0.39","37528","2.04","5302","14.45","418373","0.18","2000","2.61"
"457190","이수스페셜티케미컬","158100","700","0.44",,,,,,,"0","0.00"
"007660","이수페타시스","29450","0","0.00","1620","18.18","1518","19.40","3515","8.38","100","0.34"
"005950","이수화학","13670","110","0.81","1019","13.42",,,"11236","1.22","500","3.66"
"015020","이스타코","725","-4","-0.55",,,,,"1165","0.62","0","0.00"
"093230","이아이디","1392","0","0.00",,,,,"1584","0.88","0","0.00"
"074610","이엔플러스","3875","55","1.44",,,,,"1107","3.50","0","0.00"
"102460","이연제약","16540","540","3.38","415","39.86",,,"13574","1.22","150","0.91"
"084680","이월드","1730","39","2.31","40","43.25",,,"1742","0.99","0","0.00"
"000760","이화산업","15140","220","1.47","18","841.11",,,"54787","0.28","0","0.00"
"014990","인디에프","799","0","0.00",,,,,"537","1.49","0","0.00"
"101140","인바이오젠","9340","0","0.00",,,,,"14120","0.66","0","0.00"
"006490","인스코비","1227","5","0.41",,,,,"567","2.16","0","0.00"
"023800","인지컨트롤스","8100","100","1.25","947","8.55",,,"13364","0.61","200","2.47"
"034590","인천도시가스","25550","150","0.59","2956","8.64",,,"48520","0.53","1250","4.89"
"129260","인터지스","2370","-15","-0.63","1092","2.17",,,"8867","0.27","120","5.06"
"023810","인팩","9090","90","1.00","1320","6.89",,,"11399","0.80","180","1.98"
"249420","일동제약","18160","330","1.85",,,"1151","15.78","7140","2.54","0","0.00"
"000230","일동홀딩스","10520","360","3.54",,,,,"1046","10.06","100","0.95"
"013360","일성건설","1441","-8","-0.55","115","12.53",,,"2224","0.65","5","0.35"
"003120","일성신약","23650","-100","-0.42","14122","1.67",,,"60174","0.39","4005","16.93"
"003200","일신방직","8880","-210","-2.31","5047","1.76",,,"39009","0.23","500","5.63"
"007110","일신석재","1088","18","1.68","30","36.27",,,"713","1.53","0","0.00"
"007570","일양약품","15650","220","1.43","1036","15.11",,,"12662","1.24","150","0.96"
"007575","일양약품우","16540","500","3.12",,,,,,,"175","1.06"
"008500","일정실업","12900","0","0.00",,,,,"3682","3.50","0","0.00"
"081000","일진다이아","14630","70","0.48",,,,,"28217","0.52","300","2.05"
"020760","일진디스플","1365","177","14.90",,,,,"562","2.43","0","0.00"
"103590","일진전기","10640","100","0.95","617","17.24",,,"8796","1.21","130","1.22"
"271940","일진하이솔루스","26350","50","0.19","194","135.82","224","117.65","8667","3.04","0","0.00"
"015860","일진홀딩스","3910","10","0.26","400","9.78","446","8.77","9402","0.42","150","3.84"
"226320","잇츠한불","12250","180","1.49",,,,,"20944","0.58","150","1.22"
"317400","자이에스앤디","5070","20","0.40","2447","2.07","1144","4.43","10074","0.50","300","5.92"
"033240","자화전자","28300","350","1.25",,,"1895","14.94","17892","1.58","0","0.00"
"000950","전방","23100","800","3.59","59197","0.39",,,"184874","0.12","1000","4.33"
"194370","제이에스코퍼레이션","17260","-80","-0.46","5118","3.37","4987","3.46","20205","0.85","850","4.92"
"025620","제이준코스메틱","5410","20","0.37",,,,,"10836","0.50","0","0.00"
"030000","제일기획","19030","30","0.16","1913","9.95","1934","9.84","11967","1.59","1150","6.04"
"271980","제일약품","17100","300","1.79",,,,,"10837","1.58","50","0.29"
"001560","제일연마","8690","320","3.82","297","29.26",,,"12792","0.68","270","3.11"
"002620","제일파마홀딩스","11770","30","0.26",,,,,"22003","0.53","50","0.42"
"006220","제주은행","8110","180","2.27","636","12.75",,,"16243","0.50","100","1.23"
"089590","제주항공","11730","180","1.56",,,"1384","8.48","3986","2.94","0","0.00"
"004910","조광페인트","6280","-120","-1.88",,,,,"16695","0.38","100","1.59"
"004700","조광피혁","49850","0","0.00","1706","29.22",,,"106403","0.47","0","0.00"
"001550","조비","14000","400","2.94","1664","8.41",,,"11842","1.18","0","0.00"
"462520","조선내화","21250","500","2.41",,,,,,,"0","0.00"
"120030","조선선재","98400","-1000","-1.01","10425","9.44",,,"134669","0.73","1500","1.52"
"018470","조일알미늄","2085","10","0.48","142","14.68",,,"1476","1.41","0","0.00"
"002600","조흥","172800","-1700","-0.97","18552","9.31",,,"256975","0.67","6500","3.76"
"185750","종근당","130900","-2100","-1.58","6323","20.70","6429","20.36","48854","2.68","1000","0.76"
"063160","종근당바이오","23850","900","3.92",,,,,"26941","0.89","0","0.00"
"001630","종근당홀딩스","59200","100","0.17","219","270.32","2196","26.96","108745","0.54","1400","2.36"
"044380","주연테크","574","3","0.53",,,,,"730","0.79","0","0.00"
"013890","지누스","16300","480","3.03","1512","10.78","1833","8.89","31128","0.52","530","3.25"
"013870","지엠비코리아","4760","505","11.87","621","7.67",,,"13567","0.35","80","1.68"
"071320","지역난방공사","24450","-50","-0.20",,,"518","47.18","143557","0.17","0","0.00"
"088790","진도","2035","-50","-2.40","367","5.54",,,"8359","0.24","70","3.44"
"003780","진양산업","6880","-10","-0.15","472","14.58",,,"3941","1.75","200","2.91"
"010640","진양폴리","6440","-200","-3.01","349","18.45",,,"3071","2.10","200","3.11"
"100250","진양홀딩스","3210","-5","-0.16","452","7.10",,,"6258","0.51","200","6.23"
"051630","진양화학","3090","5","0.16",,,,,"2199","1.41","0","0.00"
"272450","진에어","11780","230","1.99",,,"1909","6.17","2116","5.57","0","0.00"
"011000","진원생명과학","2840","65","2.34",,,,,"2340","1.21","0","0.00"
"002780","진흥기업","1152","8","0.70","341","3.38",,,"1533","0.75","0","0.00"
"002787","진흥기업2우B","12480","0","0.00",,,,,,,"0","0.00"
"002785","진흥기업우B","4670","0","0.00",,,,,,,"0","0.00"
"009310","참엔지니어링","412","7","1.73",,,,,"1317","0.31","0","0.00"
"000650","천일고속","47450","250","0.53",,,,,"18651","2.54","0","0.00"
"012600","청호ICT","2490","0","0.00",,,,,"1111","2.24","0","0.00"
"033250","체시스","1938","111","6.08",,,,,"967","2.00","0","0.00"
"035720","카카오","54300","900","1.69","3106","17.48","933","58.20","22893","2.37","60","0.11"
"323410","카카오뱅크","28500","800","2.89","553","51.54","906","31.47","11988","2.38","80","0.28"
"377300","카카오페이","49300","800","1.65","407","121.13","278","177.30","13583","3.63","0","0.00"
"006380","카프로","856","13","1.54",,,,,"665","1.29","0","0.00"
"109070","컨버즈","4100","0","0.00",,,,,"402","10.20","0","0.00"
"001620","케이비아이동국실업","595","8","1.36","46","12.93",,,"1765","0.34","0","0.00"
"029460","케이씨","18410","90","0.49","8092","2.28",,,"58058","0.32","350","1.90"
"281820","케이씨텍","26800","-300","-1.11","2692","9.96","2064","12.98","20995","1.28","250","0.93"
"381970","케이카","11720","50","0.43","631","18.57","1038","11.29","5112","2.29","760","6.48"
"007815","코리아써우","7090","60","0.85",,,,,,,"0","0.00"
"007810","코리아써키트","19990","-110","-0.55","2507","7.97","1352","14.79","17437","1.15","0","0.00"
"00781K","코리아써키트2우B","7990","-20","-0.25",,,,,,,"0","0.00"
"003690","코리안리","7150","20","0.28","965","7.41","2113","3.38","19585","0.37","430","6.01"
"192820","코스맥스","126400","3800","3.10","1838","68.77","10275","12.30","51220","2.47","0","0.00"
"044820","코스맥스비티아이","10630","30","0.28",,,,,"31502","0.34","0","0.00"
"005070","코스모신소재","147300","-1500","-1.01","901","163.49","1668","88.28","8099","18.19","0","0.00"
"005420","코스모화학","39000","50","0.13","329","118.54",,,"6020","6.48","0","0.00"
"071950","코아스","603","13","2.20",,,,,"562","1.07","0","0.00"
"002020","코오롱","17400","10","0.06","10012","1.74",,,"70324","0.25","550","3.16"
"003070","코오롱글로벌","11550","-80","-0.69","5710","2.02","2011","5.74","21696","0.53","400","3.46"
"003075","코오롱글로벌우","17230","0","0.00",,,,,,,"450","2.61"
"450140","코오롱모빌리티그룹","3025","45","1.51",,,,,,,"0","0.00"
"45014K","코오롱모빌리티그룹우","5810","100","1.75",,,,,,,"0","0.00"
"002025","코오롱우","13760","-330","-2.34",,,,,,,"600","4.36"
"120110","코오롱인더","44500","650","1.48","5934","7.50","4743","9.38","86186","0.52","1300","2.92"
"120115","코오롱인더우","23600","100","0.43",,,,,,,"1350","5.72"
"138490","코오롱플라스틱","7830","180","2.35","939","8.34","789","9.92","6728","1.16","180","2.30"
"021240","코웨이","57200","1600","2.88","6314","9.06","7354","7.78","31887","1.79","1300","2.27"
"036420","콘텐트리중앙","15260","60","0.39",,,,,"9617","1.59","0","0.00"
"031820","콤텍시스템","764","5","0.66","201","3.80",,,"1259","0.61","0","0.00"
"192400","쿠쿠홀딩스","16380","0","0.00","3755","4.36",,,"31140","0.53","800","4.88"
"284740","쿠쿠홈시스","21450","-150","-0.69","5118","4.19",,,"31261","0.69","700","3.26"
"264900","크라운제과","8380","-20","-0.24","2116","3.96",,,"15034","0.56","250","2.98"
"26490K","크라운제과우","10790","100","0.94",,,,,,,"252","2.34"
"005740","크라운해태홀딩스","5790","50","0.87","559","10.36",,,"19727","0.29","100","1.73"
"005745","크라운해태홀딩스우","10670","-20","-0.19",,,,,,,"105","0.98"
"259960","크래프톤","193600","4200","2.22","10666","18.15","13035","14.85","108962","1.78","0","0.00"
"020120","키다리스튜디오","5460","160","3.02",,,,,"7338","0.74","50","0.92"
"039490","키움증권","99500","2000","2.05","17919","5.55","24319","4.09","164805","0.60","3000","3.02"
"014580","태경비케이","6650","50","0.76","850","7.82",,,"6444","1.03","130","1.95"
"015890","태경산업","6560","10","0.15","1154","5.68",,,"10077","0.65","300","4.57"
"006890","태경케미컬","13810","110","0.80","782","17.66","1991","6.93","12992","1.06","200","1.45"
"003240","태광산업","610000","4000","0.66","406090","1.50",,,"4906107","0.12","1750","0.29"
"011280","태림포장","2410","-45","-1.83","253","9.53",,,"4948","0.49","50","2.07"
"004100","태양금속","3415","155","4.75",,,,,"2804","1.22","5","0.15"
"004105","태양금속우","8180","1170","16.69",,,,,,,"10","0.12"
"009410","태영건설","2315","-90","-3.74","1607","1.44","1659","1.40","18872","0.12","225","9.72"
"009415","태영건설우","2885","-260","-8.27",,,,,,,"230","7.97"
"001420","태원물산","4950","-40","-0.80",,,,,"4033","1.23","50","1.01"
"007980","태평양물산","2175","45","2.11","548","3.97",,,"4369","0.50","30","1.38"
"055490","테이팩스","28850","150","0.52","4013","7.19",,,"31365","0.92","900","3.12"
"078000","텔코웨어","9980","120","1.22","688","14.51",,,"19820","0.50","600","6.01"
"214420","토니모리","4230","115","2.79",,,,,"3871","1.09","0","0.00"
"019180","티에이치엔","3495","-25","-0.71",,,,,"4827","0.72","50","1.43"
"363280","티와이홀딩스","4225","45","1.08","2579","1.64",,,"41059","0.10","150","3.55"
"36328K","티와이홀딩스우","6240","240","4.00",,,,,,,"175","2.80"
"091810","티웨이항공","2390","145","6.46",,,"395","6.05","309","7.73","0","0.00"
"004870","티웨이홀딩스","468","-7","-1.47","697","0.67",,,"1505","0.31","0","0.00"
"005690","파미셀","6070","180","3.06","182","33.35",,,"1328","4.57","0","0.00"
"036580","팜스코","3250","-10","-0.31",,,,,"7532","0.43","50","1.54"
"004720","팜젠사이언스","6200","70","1.14","4498","1.38",,,"13118","0.47","0","0.00"
"028670","팬오션","3735","110","3.03","1267","2.95","728","5.13","8404","0.44","150","4.02"
"010820","퍼스텍","3245","40","1.25","37","87.70",,,"1183","2.74","0","0.00"
"016800","퍼시스","30500","-150","-0.49","646","47.21",,,"52783","0.58","1100","3.61"
"001020","페이퍼코리아","902","2","0.22",,,,,"1297","0.70","0","0.00"
"090080","평화산업","1327","25","1.92","111","11.95",,,"755","1.76","0","0.00"
"010770","평화홀딩스","3225","-45","-1.38",,,,,"7178","0.45","150","4.65"
"058430","포스코스틸리온","56600","-1500","-2.58","3785","14.95","3833","14.77","57026","0.99","875","1.55"
"047050","포스코인터내셔널","62400","100","0.16","4780","13.05","4411","14.15","32288","1.93","1000","1.60"
"003670","포스코퓨처엠","359000","1500","0.42","1527","235.10","3813","94.16","31922","11.25","300","0.08"
"017810","풀무원","10490","140","1.35",,,"1092","9.61","10103","1.04","102","0.97"
"103140","풍산","39200","1050","2.75","6395","6.13","6411","6.11","67365","0.58","1000","2.55"
"005810","풍산홀딩스","36950","600","1.65","7614","4.85","7135","5.18","99583","0.37","1300","3.52"
"009810","플레이그램","559","-2","-0.36","14","39.93",,,"685","0.82","0","0.00"
"086790","하나금융지주","43400","600","1.40","11803","3.68","13138","3.30","124935","0.35","3350","7.72"
"293480","하나제약","13950","30","0.22","1405","9.93","1322","10.55","15515","0.90","510","3.66"
"039130","하나투어","52100","100","0.19",,,"3192","16.32","7960","6.55","0","0.00"
"352820","하이브","233500","2000","0.86","1265","184.58","7351","31.77","66995","3.49","0","0.00"
"071090","하이스틸","3285","35","1.08","574","5.72",,,"7380","0.45","20","0.61"
"019490","하이트론","1125","-15","-1.32",,,,,"1353","0.83","0","0.00"
"000080","하이트진로","22500","500","2.27","1250","18.00","1296","17.36","16632","1.35","950","4.22"
"000087","하이트진로2우B","15700","-80","-0.51",,,,,,,"1000","6.37"
"000140","하이트진로홀딩스","8720","0","0.00","1427","6.11",,,"25555","0.34","500","5.73"
"000145","하이트진로홀딩스우","12650","-150","-1.17",,,,,,,"550","4.35"
"036460","한국가스공사","24700","200","0.82","17317","1.43","6327","3.90","118693","0.21","0","0.00"
"005430","한국공항","49500","1750","3.66","1888","26.22",,,"110940","0.45","0","0.00"
"071050","한국금융지주","61300","1300","2.17","10900","5.62","14330","4.28","131505","0.47","2300","3.75"
"071055","한국금융지주우","43550","1300","3.08",,,,,,,"2362","5.42"
"010040","한국내화","3020","5","0.17","23","131.30",,,"6218","0.49","45","1.49"
"025540","한국단자","75000","3500","4.90","4723","15.88","8449","8.88","84382","0.89","700","0.93"
"010100","한국무브넥스","9260","350","3.93","1095","8.46",,,"9592","0.97","70","0.76"
"004090","한국석유","11290","60","0.53","906","12.46","1245","9.07","13490","0.84","110","0.97"
"002200","한국수출포장","2965","80","2.77","531","5.58",,,"7340","0.40","80","2.70"
"002960","한국쉘석유","226000","0","0.00","20555","10.99",,,"86889","2.60","18000","7.96"
"000240","한국앤컴퍼니","15600","270","1.76","1749","8.92","3329","4.69","40622","0.38","650","4.17"
"123890","한국자산신탁","3160","-20","-0.63","885","3.57","928","3.41","7620","0.41","220","6.96"
"015760","한국전력","18900","350","1.89",,,"2290","8.25","63158","0.30","0","0.00"
"006200","한국전자홀딩스","910","0","0.00","369","2.47",,,"3242","0.28","50","5.49"
"027970","한국제지","1127","-1","-0.09","39","28.90",,,"1760","0.64","0","0.00"
"023350","한국종합기술","5810","80","1.40","365","15.92",,,"14302","0.41","100","1.72"
"025890","한국주강","3035","0","0.00","154","19.71",,,"2671","1.14","0","0.00"
"000970","한국주철관","6910","80","1.17","559","12.36",,,"15912","0.43","400","5.79"
"104700","한국철강","6580","-20","-0.30","2055","3.20","1814","3.63","20372","0.32","300","4.56"
"017960","한국카본","11640","110","0.95","471","24.71","1022","11.39","9394","1.24","130","1.12"
"161890","한국콜마","53600","1700","3.28",,,"4235","12.66","29024","1.85","500","0.93"
"024720","한국콜마홀딩스","7900","70","0.89",,,,,"15782","0.50","300","3.80"
"161390","한국타이어앤테크놀로지","45400","1400","3.18","5658","8.02","7427","6.11","72196","0.63","800","1.76"
"034830","한국토지신탁","1175","-11","-0.93","106","11.08",,,"4503","0.26","90","7.66"
"007280","한국특강","1797","11","0.62","687","2.62",,,"3322","0.54","0","0.00"
"047810","한국항공우주","50000","100","0.20","1215","41.15","2181","22.92","14648","3.41","250","0.50"
"123690","한국화장품","6350","150","2.42","37","171.62",,,"1409","4.51","0","0.00"
"003350","한국화장품제조","23400","550","2.41","1113","21.02",,,"13033","1.80","100","0.43"
"011500","한농화성","15770","-150","-0.94","561","28.11",,,"9977","1.58","120","0.76"
"002390","한독","14300","570","4.15","776","18.43",,,"27596","0.52","400","2.80"
"053690","한미글로벌","20550","50","0.24","2449","8.39","2829","7.26","17414","1.18","550","2.68"
"042700","한미반도체","61700","200","0.33","939","65.71","1114","55.38","4008","15.39","200","0.32"
"008930","한미사이언스","39200","150","0.38","1010","38.81",,,"10673","3.67","200","0.51"
"128940","한미약품","352500","12500","3.68","6523","54.04","11646","30.27","68808","5.12","500","0.14"
"009240","한샘","53500","-100","-0.19",,,"1512","35.38","28093","1.90","800","1.50"
"020000","한섬","19120","90","0.47","5599","3.41","3760","5.09","60819","0.31","750","3.92"
"003680","한성기업","5790","160","2.84","250","23.16",,,"9257","0.63","0","0.00"
"105630","한세실업","21050","-100","-0.47","2182","9.65","3304","6.37","13687","1.54","500","2.38"
"069640","한세엠케이","2150","50","2.38",,,,,"1408","1.53","0","0.00"
"016450","한세예스24홀딩스","4900","10","0.20","543","9.02",,,"10535","0.47","250","5.10"
"010420","한솔PNS","1259","15","1.21","92","13.68",,,"2311","0.54","25","1.99"
"009180","한솔로지스틱스","2450","5","0.20","882","2.78",,,"3726","0.66","70","2.86"
"213500","한솔제지","10640","150","1.43","3104","3.43","2939","3.62","31223","0.34","700","6.58"
"014680","한솔케미칼","227000","-1000","-0.44","14099","16.10","11899","19.08","70184","3.23","2100","0.93"
"004710","한솔테크닉스","6940","40","0.58","468","14.83",,,"9749","0.71","100","1.44"
"004150","한솔홀딩스","2870","30","1.06","1144","2.51","762","3.77","13522","0.21","120","4.18"
"025750","한솔홈데코","865","5","0.58",,,,,"1903","0.45","0","0.00"
"004960","한신공영","7220","50","0.70","3928","1.84","2333","3.10","63033","0.11","300","4.16"
"011700","한신기계","4870","80","1.67",,,,,"2861","1.70","10","0.21"
"001750","한양증권","9180","50","0.55","1858","4.94",,,"34798","0.26","800","8.71"
"001755","한양증권우","12300","0","0.00",,,,,,,"850","6.91"
"018880","한온시스템","7290","200","2.82","38","191.84","469","15.53","4190","1.74","360","4.94"
"009420","한올바이오파마","44300","0","0.00","5","8860.00","241","184.09","3319","13.35","0","0.00"
"014130","한익스프레스","6550","-30","-0.46","581","11.27",,,"8649","0.76","130","1.98"
"300720","한일시멘트","12790","-190","-1.46","1138","11.24","2556","5.00","20910","0.61","580","4.53"
"002220","한일철강","2390","10","0.42",,,,,"7065","0.34","30","1.26"
"006390","한일현대시멘트","15650","20","0.13","1971","7.94","1914","8.18","18827","0.83","600","3.83"
"003300","한일홀딩스","11170","-110","-0.98","2904","3.85",,,"46069","0.24","800","7.16"
"051600","한전KPS","34050","-250","-0.73","2226","15.30","3219","10.58","27016","1.26","1305","3.83"
"052690","한전기술","62100","-100","-0.16","472","131.57","1346","46.13","14284","4.35","283","0.46"
"130660","한전산업","7330","50","0.69","499","14.69",,,"2947","2.49","228","3.11"
"002320","한진","24850","700","2.90","3290","7.55","2542","9.77","96471","0.26","600","2.41"
"003480","한진중공업홀딩스","3215","5","0.16","563","5.71",,,"13021","0.25","100","3.11"
"180640","한진칼","72800","4100","5.97","10143","7.18","4175","17.44","36755","1.98","170","0.23"
"18064K","한진칼우","28900","1650","6.06",,,,,,,"195","0.67"
"005110","한창","1315","-43","-3.17",,,,,"1375","0.96","0","0.00"
"009460","한창제지","926","1","0.11","21","44.10",,,"1851","0.50","20","2.16"
"372910","한컴라이프케어","4535","25","0.55","333","13.62",,,"4596","0.99","0","0.00"
"000880","한화","25750","450","1.78","14169","1.82","11254","2.29","54026","0.48","750","2.91"
"00088K","한화3우B","13940","80","0.58",,,,,,,"800","5.74"
"452260","한화갤러리아","1358","313","29.95",,,,,,,"0","0.00"
"45226K","한화갤러리아우","4365","1005","29.91",,,,,,,"0","0.00"
"088350","한화생명","2830","70","2.54","855","3.31","916","3.09","9020","0.31","0","0.00"
"000370","한화손해보험","4050","30","0.75","1856","2.18","2219","1.83","1076","3.76","0","0.00"
"009830","한화솔루션","39500","900","2.33","1873","21.09","2565","15.40","47015","0.84","0","0.00"
"009835","한화솔루션우","26100","450","1.75",,,,,,,"0","0.00"
"272210","한화시스템","17360","140","0.81",,,"660","26.32","10697","1.62","250","1.44"
"012450","한화에어로스페이스","124500","0","0.00","3964","31.41","9628","12.93","56612","2.20","1000","0.80"
"042660","한화오션","25100","150","0.60",,,"1579","15.90","6170","4.07","0","0.00"
"000885","한화우","31950","-250","-0.78",,,,,,,"800","2.50"
"003530","한화투자증권","3480","140","4.19",,,,,"7133","0.49","0","0.00"
"003535","한화투자증권우","10450","110","1.06",,,,,,,"0","0.00"
"195870","해성디에스","55400","500","0.91","9376","5.91","6031","9.19","26311","2.11","900","1.62"
"101530","해태제과식품","5400","30","0.56",,,,,"9537","0.57","200","3.70"
"143210","핸즈코퍼레이션","2890","20","0.70",,,,,"8471","0.34","0","0.00"
"000720","현대건설","34900","-50","-0.14","3637","9.60","5370","6.50","68380","0.51","600","1.72"
"000725","현대건설우","51500","100","0.19",,,,,,,"650","1.26"
"453340","현대그린푸드","11480","250","2.23",,,"2349","4.89",,,"0","0.00"
"086280","현대글로비스","191500","2500","1.32","31729","6.04","33173","5.77","183094","1.05","5700","2.98"
"064350","현대로템","26600","500","1.92","1812","14.68","2209","12.04","13930","1.91","0","0.00"
"079430","현대리바트","7760","60","0.78",,,"584","13.28","21802","0.36","0","0.00"
"012330","현대모비스","237000","7000","3.04","27163","8.73","41101","5.77","410798","0.58","4000","1.69"
"010620","현대미포조선","84900","2900","3.54",,,"3649","23.27","53525","1.59","0","0.00"
"069960","현대백화점","51800","500","0.97","6593","7.86","9701","5.34","209760","0.25","1300","2.51"
"004560","현대비앤지스틸","14610","310","2.17","1715","8.52",,,"34554","0.42","100","0.68"
"004310","현대약품","4110","235","6.06",,,,,"3144","1.31","30","0.73"
"017800","현대엘리베이","44350","250","0.57","1924","23.05",,,"28992","1.53","500","1.13"
"307950","현대오토에버","211500","0","0.00","4154","50.91","6405","33.02","53924","3.92","1140","0.54"
"011210","현대위아","65100","1400","2.20","2463","26.43","7854","8.29","124563","0.52","700","1.08"
"004020","현대제철","36500","1000","2.82","7736","4.72","5888","6.20","142260","0.26","1000","2.74"
"005440","현대지에프홀딩스","3640","5","0.14","640","5.69","1853","1.96","20860","0.17","210","5.77"
"005380","현대차","203500","5000","2.52","28521","7.14","43556","4.67","315142","0.65","7000","3.44"
"005387","현대차2우B","114200","1800","1.60",,,,,,,"7100","6.22"
"005389","현대차3우B","112500","1300","1.17",,,,,,,"7050","6.27"
"005385","현대차우","113500","1800","1.61",,,,,,,"7050","6.21"
"001500","현대차증권","8590","10","0.12","2654","3.24",,,"31599","0.27","550","6.40"
"011760","현대코퍼레이션","18880","290","1.56","6554","2.88","6461","2.92","36053","0.52","600","3.18"
"227840","현대코퍼레이션홀딩스","10730","-20","-0.19","3810","2.82",,,"25341","0.42","500","4.66"
"126560","현대퓨처넷","3175","5","0.16",,,,,"6836","0.46","90","2.83"
"001450","현대해상","31000","350","1.14","7099","4.37","12390","2.50","53896","0.58","1965","6.34"
"057050","현대홈쇼핑","43050","150","0.35","7541","5.71","7333","5.87","171103","0.25","2600","6.04"
"093240","형지엘리트","1386","0","0.00","65","21.32",,,"2270","0.61","0","0.00"
"003010","혜인","5680","0","0.00",,,,,"10052","0.57","60","1.06"
"111110","호전실업","7920","70","0.89","2932","2.70",,,"14510","0.55","300","3.79"
"008770","호텔신라","65400","1100","1.71",,,"4604","14.21","14259","4.59","200","0.31"
"008775","호텔신라우","48000","100","0.21",,,,,,,"250","0.52"
"002460","화성산업","10850","-90","-0.82","2229","4.87","2640","4.11","39046","0.28","500","4.61"
"378850","화승알앤에이","4145","265","6.83","668","6.21",,,"4879","0.85","50","1.21"
"241590","화승엔터프라이즈","8490","-250","-2.86",,,"767","11.07","8870","0.96","45","0.53"
"006060","화승인더","3455","-20","-0.58","17","203.24",,,"6884","0.50","188","5.44"
"013520","화승코퍼레이션","2030","25","1.25","63","32.22",,,"3752","0.54","50","2.46"
"010690","화신","13680","630","4.83","2254","6.07","2707","5.05","10839","1.26","100","0.73"
"133820","화인베스틸","1263","-2","-0.16",,,,,"2628","0.48","0","0.00"
"010660","화천기계","3870","45","1.18","180","21.50",,,"6506","0.59","30","0.78"
"000850","화천기공","31650","-300","-0.94","17039","1.86",,,"156939","0.20","2500","7.90"
"016580","환인제약","15040","10","0.07","1567","9.60","1505","9.99","21845","0.69","300","1.99"
"032560","황금에스티","7150","30","0.42","2380","3.00",,,"19636","0.36","200","2.80"
"004800","효성","63300","1000","1.61","786","80.53","3101","20.42","128334","0.49","4500","7.11"
"094280","효성ITX","12430","-30","-0.24","1254","9.91",,,"5521","2.25","750","6.03"
"298040","효성중공업","161900","-700","-0.43","1097","147.58","27168","5.96","104660","1.55","0","0.00"
"298050","효성첨단소재","399500","2000","0.50","28053","14.24","32394","12.33","158341","2.52","15000","3.75"
"298020","효성티앤씨","365000","6500","1.81","2686","135.89","48606","7.51","283313","1.29","10000","2.74"
"298000","효성화학","86000","900","1.06",,,"9409","9.14","36068","2.38","0","0.00"
"093370","후성","11980","230","1.96","1047","11.44","90","132.98","3882","3.09","20","0.17"
"081660","휠라홀딩스","38700","100","0.26","5720","6.77","4059","9.53","31226","1.24","1580","4.08"
"005870","휴니드","6150","70","1.15","707","8.70",,,"11026","0.56","0","0.00"
"079980","휴비스","4120","0","0.00",,,,,"11585","0.36","0","0.00"
"005010","휴스틸","4985","45","0.91","5675","0.88",,,"16181","0.31","350","7.02"
"000540","흥국화재","3070","40","1.32","2142","1.43",,,"11050","0.28","0","0.00"
"000545","흥국화재우","5650","240","4.44",,,,,,,"0","0.00"
"003280","흥아해운","2500","50","2.04","94","26.60",,,"544","4.60","0","0.00"